OrderID,StoreID,Date,ProductID,CustomerID,PromotionID,CampaignID,OrderValue,DiscountValue
Order1925,Store5,2022-12-25,Product403,,Promo4,Campaign5,694.45,86.73
Order1926,Store8,2023-07-06,Product232,Customer988,Promo5,Campaign3,772.57,94.49
Order1927,Store8,2021-03-05,Product109,Customer2059,Promo5,Campaign6,994.65,199.39
Order1928,Store1,2023-07-15,Product489,,Promo2,Campaign8,772.49,56.45
Order1929,Store6,2022-12-28,Product178,Customer7057,Promo5,Campaign10,358.08,78.83
Order1930,Store7,2023-02-05,Product249,Customer7936,Promo5,Campaign10,617.78,135.29
Order1931,Store5,2023-07-12,Product324,Customer5346,Promo2,Campaign2,343.55,176.08
Order1932,Store7,2022-10-15,Product360,,Promo5,Campaign10,970.36,25.36
Order1933,Store6,2023-06-24,Product5,Customer6466,Promo1,Campaign4,901.14,147.01
Order1934,Store2,2023-11-07,Product157,,Promo1,Campaign3,571.94,183.66
Order1935,Store8,2022-08-30,Product230,,Promo2,Campaign7,783.46,84.58
Order1936,Store2,2023-01-16,Product116,Customer8085,Promo2,Campaign10,910.59,57.35
Order1937,Store4,2023-07-29,Product261,Customer6611,Promo1,Campaign8,251.16,135.55
Order1938,Store4,2021-03-29,Product316,Customer4565,Promo4,Campaign8,583.69,49.21
Order1939,Store6,2022-07-17,Product321,Customer2434,Promo5,Campaign4,486.9,76.86
Order1940,Store4,2022-03-18,Product127,Customer8209,Promo3,Campaign10,773.88,179.38
Order1941,Store6,2023-10-29,Product28,Customer783,Promo3,Campaign2,385.29,118.07
Order1942,Store8,2022-07-13,Product339,,Promo2,Campaign6,711.89,19.0
Order1943,Store8,2023-01-23,Product228,Customer8095,Promo3,Campaign3,408.96,65.94
Order1944,Store6,2023-06-20,Product129,,Promo4,Campaign8,119.96,125.45
Order1945,Store7,2022-04-26,Product29,Customer3404,Promo3,Campaign3,116.05,96.3
Order1946,Store5,2022-12-04,Product179,,Promo1,Campaign2,127.87,132.07
Order1947,Store2,2023-08-01,Product164,Customer7652,Promo2,Campaign9,42.19,152.29
Order1948,Store8,2023-03-04,Product160,,Promo3,Campaign9,537.64,96.12
Order1949,Store1,2021-05-06,Product320,Customer2237,Promo5,Campaign9,675.18,197.39
Order1950,Store3,2022-11-21,Product398,Customer6252,Promo2,Campaign3,135.46,182.93
Order1951,Store2,2022-04-22,Product288,Customer7113,Promo4,Campaign2,615.74,11.98
Order1952,Store8,2022-11-16,Product494,Customer4911,Promo1,Campaign4,601.76,53.29
Order1953,Store4,2022-01-07,Product265,Customer3166,Promo3,Campaign2,155.62,60.11
Order1954,Store6,2022-06-26,Product467,,Promo1,Campaign8,410.04,36.86
Order1955,Store4,2022-07-14,Product395,Customer1064,Promo4,Campaign10,757.58,62.4
Order1956,Store5,2021-06-28,Product432,Customer1925,Promo3,Campaign1,26.59,84.96
Order1957,Store4,2022-07-21,Product435,Customer4007,Promo2,Campaign2,155.48,10.31
Order1958,Store5,2023-01-18,Product388,,Promo2,Campaign6,995.87,25.46
Order1959,Store1,2023-08-09,Product297,Customer7053,Promo5,Campaign9,736.21,19.25
Order1960,Store6,2021-10-29,Product25,Customer4665,Promo4,Campaign10,469.49,9.26
Order1961,Store4,2022-08-09,Product145,Customer5034,Promo3,Campaign5,633.5,96.3
Order1962,Store5,2021-02-26,Product175,,Promo1,Campaign5,847.76,66.76
Order1963,Store4,2023-10-21,Product8,Customer335,Promo1,Campaign3,843.88,187.09
Order1964,Store5,2022-12-22,Product314,Customer142,Promo3,Campaign8,331.45,20.55
Order1965,Store7,2022-02-14,Product109,Customer577,Promo4,Campaign6,496.38,185.21
Order1966,Store6,2022-10-08,Product129,Customer5866,Promo4,Campaign10,641.67,17.31
Order1967,Store6,2021-03-03,Product2,Customer7266,Promo1,Campaign2,81.18,123.84
Order1968,Store2,2021-09-05,Product10,Customer7806,Promo3,Campaign5,946.34,49.55
Order1969,Store5,2022-05-12,Product347,Customer9140,Promo3,Campaign4,438.41,165.36
Order1970,Store3,2021-02-25,Product117,Customer2372,Promo1,Campaign10,377.15,12.29
Order1971,Store1,2022-04-04,Product411,Customer3279,Promo3,Campaign9,908.03,190.5
Order1972,Store2,2023-07-08,Product397,Customer3044,Promo3,Campaign4,127.1,9.45
Order1973,Store1,2022-07-11,Product319,Customer1865,Promo2,Campaign8,48.87,48.22
Order1974,Store2,2023-08-22,Product11,Customer3055,Promo2,Campaign1,688.15,92.84
Order1975,Store4,2022-03-20,Product398,Customer7671,Promo5,Campaign5,391.15,151.21
Order1976,Store5,2023-03-03,Product96,Customer4581,Promo5,Campaign9,766.83,190.22
Order1977,Store4,2022-05-06,Product464,Customer9599,Promo4,Campaign3,77.86,85.61
Order1978,Store1,2022-08-18,Product380,Customer6706,Promo2,Campaign6,389.92,151.46
Order1979,Store6,2022-02-12,Product93,Customer2651,Promo2,Campaign10,242.97,145.43
Order1980,Store8,2021-11-23,Product102,Customer5843,Promo2,Campaign6,742.21,114.23
Order1981,Store1,2023-07-31,Product98,Customer7418,Promo2,Campaign6,234.9,138.18
Order1982,Store2,2023-08-07,Product282,,Promo4,Campaign4,463.37,7.61
Order1983,Store1,2022-01-18,Product453,,Promo1,Campaign7,820.69,88.32
Order1984,Store8,2023-10-11,Product467,Customer5331,Promo4,Campaign3,916.24,157.17
Order1985,Store5,2021-12-13,Product295,Customer8096,Promo1,Campaign6,725.38,94.84
Order1986,Store1,2021-09-29,Product348,Customer3723,Promo5,Campaign10,434.94,174.7
Order1987,Store4,2022-01-31,Product156,Customer7913,Promo2,Campaign5,576.27,166.73
Order1988,Store6,2021-06-03,Product145,,Promo1,Campaign3,692.79,172.69
Order1989,Store5,2023-12-27,Product421,Customer7807,Promo4,Campaign2,876.18,26.0
Order1990,Store1,2023-04-21,Product364,Customer3798,Promo1,Campaign1,889.69,48.83
Order1991,Store3,2021-12-14,Product211,Customer8050,Promo3,Campaign8,931.66,5.92
Order1992,Store3,2023-12-23,Product155,,Promo5,Campaign1,812.6,196.56
Order1993,Store6,2021-12-22,Product242,Customer1714,Promo5,Campaign5,155.33,47.23
Order1994,Store4,2023-12-01,Product76,Customer6031,Promo2,Campaign5,750.16,73.42
Order1995,Store2,2022-01-02,Product323,Customer4014,Promo2,Campaign1,816.45,54.99
Order1996,Store2,2023-10-12,Product378,Customer3019,Promo4,Campaign9,879.09,7.96
Order1997,Store6,2021-10-04,Product452,Customer4953,Promo1,Campaign5,925.57,52.25
Order1998,Store1,2021-08-09,Product175,Customer4925,Promo3,Campaign9,514.07,19.64
Order1999,Store5,2021-03-02,Product111,Customer2631,Promo5,Campaign6,658.54,78.86
Order2000,Store6,2021-03-16,Product459,Customer5046,Promo1,Campaign7,19.46,193.36
